"   ","ID","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","WDIRECT","WSPEED","APRESS","VOLTAGE","EQUSTATE","PM05N","PM1N","PM25N","PM10N","PMSTATE","COSTATE","NO2STATE","SO2STATE","O3STATE","ROWID"
"2810","26755739","XH808A416121601150","403.53","1040.3","670.83","3362","22.23","28.87","34.33","24.53","2017/7/16 20:00:00","","","","13075.5","1","1678.07","774.13","173.7","16","0","0","0","0","0","AAASkgAAHAAJCO/AAH"
"2811","26758832","XH808A416121601150","468.23","1024.87","765.97","3065.53","18.03","24.23","32.17","31.47","2017/7/16 21:00:00","","","","12863.2","1","1252.63","559.53","139.33","17.7","0","0","0","0","0","AAASkgAAHAAJDthAAA"
"2812","26763611","XH808A416121601150","398.73","718.57","1101.17","2409.2","15.8","23.4","30.03","33.8","2017/7/16 22:00:00","","","","12817.3","1","946.73","462.63","140.27","23.63","0","0","0","0","0","AAASkgAAHAAJCYCAAK"
"2813","26767722","XH808A416121601150","393.77","693.83","1033.67","2242.63","12.73","17.6","28.47","35.63","2017/7/16 23:00:00","","","","12776","1","836.63","389.27","113.4","16.37","0","0","0","0","0","AAASkgAAHAAJCZGAAs"
"2814","26772862","XH808A416121601150","395.57","696.37","944.77","2161.57","11.6","16.57","27.2","37.7","2017/7/17","","","","12746.5","1","798.07","371.87","106.9","17.4","0","0","0","0","0","AAASkgAAHAAJDXrAAK"
"2815","26777167","XH808A416121601150","415.37","705.8","917.8","2119.23","23.33","35.37","26.97","40.1","2017/7/17 1:00:00","","","","12727.57","1","1335.43","686.77","223.47","38.23","0","0","0","0","0","AAASkgAAHAAJDpUAAd"
"2816","26778734","XH808A416121601150","407.37","639.87","987.43","1920.1","20.67","29.83","25.9","44.5","2017/7/17 2:00:00","","","","12707.13","1","1277.93","637.83","197.17","31.17","0","0","0","0","0","AAASkgAAHAAJDnaAAx"
"2817","26783996","XH808A416121601150","401.77","592.17","1021.07","1795.93","14.83","19.93","25","50.27","2017/7/17 3:00:00","","","","12683.07","1","1046.63","483.03","127.73","18.23","0","0","0","0","0","AAASkgAAHAAJDBpAAR"
"2818","26789754","XH808A416121601150","401.7","588.97","1029.73","1718.83","15.77","20.53","24.07","54.8","2017/7/17 4:00:00","","","","12668.67","1","1091.77","496","127.07","16.2","0","0","0","0","0","AAASkgAAHAAJDY3AAA"
"2819","26791320","XH808A416121601150","401.43","588.1","1012.83","1658.07","14.9","20.13","23.17","57.2","2017/7/17 5:00:00","","","","12650.97","1","1143.73","524.2","141","19.87","0","0","0","0","0","AAASkgAAHAAJDplAA6"
"2820","26795467","XH808A416121601150","406.9","569.1","1002.03","1575.17","14.97","18.83","22.33","58.87","2017/7/17 6:00:00","","","","12638.43","1","1136.7","508.53","130.17","16.5","0","0","0","0","0","AAASkgAAHAAJDO5AA3"
"2821","26798618","XH808A416121601150","410.17","567.27","1002.87","1529.3","18.73","25.1","22.03","60.63","2017/7/17 7:00:00","","","","12688.5","1","1245.6","582.8","162","23.5","0","0","0","0","0","AAASkgAAHAAJDArAAZ"
"2822","26804862","XH808A416121601150","420.6","622","1032.9","1684.53","20.33","28.73","24","55.77","2017/7/17 8:00:00","","","","13390.67","1","1324.3","643","185.43","29.4","0","0","0","0","0","AAASkgAAHAAJDEvAAK"
"2823","26810628","XH808A416121601150","426.7","764.4","1006.43","2039.57","24.1","31.1","25.87","53.57","2017/7/17 9:00:00","","","","13641.07","1","1656.1","769.73","194.6","22.8","0","0","0","0","0","AAASkgAAHAAJCbuAAI"
"2824","26812242","XH808A416121601150","428.4","971.53","947.27","2445.73","25.1","32.1","27.13","51","2017/7/17 10:00:00","","","","13240.67","1","1893.2","855.43","196.23","22.57","0","0","0","0","0","AAASkgAAHAAJDd8AA7"
"2825","26816938","XH808A416121601150","433.9","1076.37","863.53","2715.53","21.07","26.57","28.77","45.53","2017/7/17 11:00:00","","","","13179.13","1","1598.8","713.33","158.8","17.43","0","0","0","0","0","AAASkgAAHAAJDUBAAJ"
"2826","26821926","XH808A416121601150","428.7","1108.8","788.47","2884.43","15.17","18.13","30.23","41.27","2017/7/17 12:00:00","","","","13167.13","1","1238.3","526.17","109.6","9.63","0","0","0","0","0","AAASkgAAHAAJDWaAAM"
"2827","26826124","XH808A416121601150","422.03","1181.5","700.73","3140.67","17.03","21.43","31.7","38.13","2017/7/17 13:00:00","","","","13128.9","1","1339","580.1","126.97","15.27","0","0","0","0","0","AAASkgAAHAAJD2qAA5"
"2828","26829023","XH808A416121601150","416.07","1153.83","673.13","3286.2","14.53","18.4","33.1","35.53","2017/7/17 14:00:00","","","","13112.27","1","1174.8","496.2","102.93","10.23","0","0","0","0","0","AAASkgAAHAAJDD1AA2"
"2829","26833221","XH808A416121601150","411.57","1160.9","728.1","3503.53","12.93","16.6","35.07","31.9","2017/7/17 15:00:00","","","","13101.57","1","1042.2","437.43","93.27","9.53","0","0","0","0","0","AAASkgAAHAAJDDgAAy"
"2830","26837417","XH808A416121601150","412.9","1213.9","678.63","3789.63","13.57","17.77","36.37","28.27","2017/7/17 16:00:00","","","","13105.43","1","1029.8","440.23","98.73","10.4","0","0","0","0","0","AAASkgAAHAAJCUdAAv"
"2831","26843754","XH808A416121601150","399.97","1193.9","688.93","3848.9","11.77","15.8","37.33","24.13","2017/7/17 17:00:00","","","","13066.2","1","868.13","376.77","90.87","10.27","0","0","0","0","0","AAASkgAAHAAJDA/AAA"
"2832","26844829","XH808A416121601150","392.67","1064.23","741.37","3779.23","10.27","14","37.5","23.23","2017/7/17 18:00:00","","","","13059.3","1","780.97","331.6","79.37","8.57","0","0","0","0","0","AAASkgAAHAAJEEsAAF"
"2833","26851118","XH808A416121601150","382.97","1035.93","747.77","3699.8","11.2","15.2","36.9","23.23","2017/7/17 19:00:00","","","","13057.97","1","796.87","350.17","89","10.43","0","0","0","0","0","AAASkgAAHAAJELFAAt"
"2834","26856947","XH808A416121601150","393.97","935.77","876.33","3438.03","16.87","25.07","35.83","25","2017/7/17 20:00:00","","","","13022.7","1","1049.17","499.27","140.5","20.7","0","0","0","0","0","AAASkgAAHAAJDSHAAm"
"2835","26859872","XH808A416121601150","394.4","839.1","957.97","3057.97","18.93","28.93","33.77","31.8","2017/7/17 21:00:00","","","","12879.1","1","1159.2","565.1","169.4","26.03","0","0","0","0","0","AAASkgAAHAAJCnmAAj"
"2836","26861697","XH808A416121601150","398.67","810.47","969.6","2805.73","17.03","24.53","31.7","36.83","2017/7/17 22:00:00","","","","12830.37","1","1098.4","532.37","151.4","22.5","0","0","0","0","0","AAASkgAAHAAJDx2AAo"
"2837","26866418","XH808A416121601150","450.47","945.53","841.2","2841.97","17.9","24.6","30.57","40.23","2017/7/17 23:00:00","","","","12797.5","1","1347.9","597.23","141.47","21","0","0","0","0","0","AAASkgAAHAAJC7uAAr"
"2838","26870148","XH808A416121601150","433.63","892.6","917.5","2568.03","13.47","17.3","29.13","42.6","2017/7/18","","","","12770.83","1","1033.8","456.27","104.33","12.67","0","0","0","0","0","AAASkgAAHAAJDaHAAa"
"2839","26875423","XH808A416121601150","445.2","823.1","954.6","2328.33","26","36.8","27.57","46.1","2017/7/18 1:00:00","","","","12749.33","1","1835.1","844.63","218.97","34.4","0","0","0","0","0","AAASkgAAHAAJCg6AAV"
"2840","26881706","XH808A416121601150","410.93","653.63","1096.27","1943.4","24.17","35.17","26.2","50.13","2017/7/18 2:00:00","","","","12727.17","1","1441.4","725.4","218.73","34.47","0","0","0","0","0","AAASkgAAHAAJEKKAAZ"
"2841","26884854","XH808A416121601150","408.17","598.97","1093.73","1803.37","21.47","30.17","25.07","53.07","2017/7/18 3:00:00","","","","12706.97","1","1354.77","661.8","189.83","29.23","0","0","0","0","0","AAASkgAAHAAJDv8AAJ"
"2842","26888556","XH808A416121601150","410.87","596.13","1054.77","1724.7","22.13","31.93","24.13","56.33","2017/7/18 4:00:00","","","","12690.37","1","1421.7","692.33","198.5","31.4","0","0","0","0","0","AAASkgAAHAAJCsPAAO"
"2843","26892783","XH808A416121601150","411.27","603.5","1041.8","1665.5","20.13","28.13","23.2","58.57","2017/7/18 5:00:00","","","","12670.5","1","1345.63","644.87","183.37","28.5","0","0","0","0","0","AAASkgAAHAAJECNAAB"
"2844","26895428","XH808A416121601150","410.93","585.27","1053.2","1573.77","18.97","25.1","22.43","60.97","2017/7/18 6:00:00","","","","12653.8","1","1298.87","612.2","167.17","24.6","0","0","0","0","0","AAASkgAAHAAJDv+AAV"
"2845","26901731","XH808A416121601150","419.03","558.43","1065.77","1518.07","17.97","23.03","22.23","62.3","2017/7/18 7:00:00","","","","12739.4","1","1276.33","588.63","157.67","20.57","0","0","0","0","0","AAASkgAAHAAJD9DAA3"
"2846","26907522","XH808A416121601150","427.3","616.6","1118.57","1687.47","23.97","35.1","24.73","55.93","2017/7/18 8:00:00","","","","13505.83","1","1551.43","784.5","243.57","43.13","0","0","0","0","0","AAASkgAAHAAJCaLAAX"
"2847","26911755","XH808A416121601150","442.23","973.2","1228.33","2457.87","41.77","52.53","28","49.47","2017/7/18 9:00:00","","","","13475.27","1","3005.27","1355.7","296.47","30.27","0","0","0","0","0","AAASkgAAHAAJEITAAs"
"2848","26914692","XH808A416121601150","447.07","1393.87","800.37","3254.77","35.87","46.13","30.13","44.8","2017/7/18 10:00:00","","","","13168.33","1","2610.03","1176.43","260.73","28.5","0","0","0","0","0","AAASkgAAHAAJCWOAAH"
"2849","26918558","XH808A416121601150","448.23","1671.9","484.2","3850.03","34.07","43.7","32.3","39.97","2017/7/18 11:00:00","","","","13069.77","1","2560.9","1139.43","234.9","21.17","0","0","0","0","0","AAASkgAAHAAJCTTAAa"
"2850","26922251","XH808A416121601150","455.5","1774.2","289.5","4069.8","29.8","38.23","32.47","39.2","2017/7/18 12:00:00","","","","13063.67","1","2214.17","984.43","209.43","21.27","0","0","0","0","0","AAASkgAAHAAJDKyAAs"
"2851","26926945","XH808A416121601150","444.03","1664.4","400.7","4095.3","20.43","26.5","34.13","34.4","2017/7/18 13:00:00","","","","13064.63","1","1543.03","672.43","145.57","15.43","0","0","0","0","0","AAASkgAAHAAJCjsAA2"
"2852","26929484","XH808A416121601150","413.17","1182.77","746","3666.9","12.8","17.7","36.33","25.9","2017/7/18 14:00:00","","","","13009.83","1","932.13","410.73","100.8","12.13","0","0","0","0","0","AAASkgAAHAAJCcoAA4"
"2853","26933654","XH808A416121601150","402.83","1184.33","703.8","3847.23","12.87","17.43","37.33","25","2017/7/18 15:00:00","","","","13050.6","1","919.67","401.87","96.4","11.5","0","0","0","0","0","AAASkgAAHAAJDEBAAA"
"2854","26940437","XH808A416121601150","390.47","1086.07","753.63","3859.87","12.97","18.47","38.03","23.57","2017/7/18 16:00:00","","","","13068.23","1","926.47","411.3","101.87","13.63","0","0","0","0","0","AAASkgAAHAAJDJHAAP"
"2855","26945014","XH808A416121601150","380.43","1111.9","775.93","3920.37","10.7","14.47","38.37","22.33","2017/7/18 17:00:00","","","","13040.5","1","798.03","339.67","78.8","8.7","0","0","0","0","0","AAASkgAAHAAJCZkAAu"
"2856","26946099","XH808A416121601150","380.93","1004.7","901.5","3821.63","18.73","26.67","38.2","22.7","2017/7/18 18:00:00","","","","13029.5","1","1091.77","507.43","127.53","14.47","0","0","0","0","0","AAASkgAAHAAJENrABA"
"2857","26950852","XH808A416121601150","431.83","979.1","1487.27","3499.07","20.93","30.5","36.57","25.5","2017/7/18 19:00:00","","","","13056.17","1","1259.73","611.3","171.4","23.3","0","0","0","0","0","AAASkgAAHAAJCbkAA5"
"2858","26956988","XH808A416121601150","411.66","972.03","1114.14","3466.24","23.21","34.21","36.07","26.55","2017/7/18 20:00:00","","","","13017.17","1","1352.34","658.9","191.1","25","0","0","0","0","0","AAASkgAAHAAJDXOAAP"
"2859","26960144","XH808A416121601150","395.87","781.07","1247.5","2964.8","18.63","27.57","34.23","28.17","2017/7/18 21:00:00","","","","12864.07","1","1238.27","598.9","174.87","25.83","0","0","0","0","0","AAASkgAAHAAJEGqAAj"
"2860","26962203","XH808A416121601150","404.1","725.57","1171.07","2613.3","23.63","36.27","31.8","33.13","2017/7/18 22:00:00","","","","12819.37","1","1392.97","701.67","213.3","35.27","0","0","0","0","0","AAASkgAAHAAJDFZAAG"
"2861","26968743","XH808A416121601150","407.77","693.1","1169.63","2357.63","27.73","43.37","30.27","35.97","2017/7/18 23:00:00","","","","12782.67","1","1566.13","821.27","267.3","46.47","0","0","0","0","0","AAASkgAAHAAJC4MAAV"
"2862","26973604","XH808A416121601150","409.33","694.58","1116.08","2271.83","20.33","30.58","29.08","37.83","2017/7/19","","","","12757.33","1","1305.5","651.33","198.58","30.08","0","0","0","0","0","AAASkgAAHAAJDXgAA/"
"2863","26976676","XH808A416121601150","403.63","662.88","1164.63","2088.38","12.5","19","28","39.25","2017/7/19 1:00:00","","","","12717.25","1","842.63","402.63","121","22.13","0","0","0","0","0","AAASkgAAHAAJDxUAA9"
"2864","26980718","XH808A416121601150","406.12","650.4","1085.08","2072.4","19.68","28.96","28","39.4","2017/7/19 2:00:00","","","","12707.6","1","1124","566.52","180.84","30","0","0","0","0","0","AAASkgAAHAAJDLKAAl"
"2865","26984876","XH808A416121601150","408.6","629.37","1083.07","1975.57","22.9","33.3","27.07","42.17","2017/7/19 3:00:00","","","","12688.63","1","1344.13","670.3","204.17","32.8","0","0","0","0","0","AAASkgAAHAAJD3kAAO"
"2866","26989036","XH808A416121601150","407.7","613.5","1037.6","1838.93","17.8","25.3","25.67","45.9","2017/7/19 4:00:00","","","","12675.63","1","1092.17","534.83","159.53","26.6","0","0","0","0","0","AAASkgAAHAAJEHqAAi"
"2867","26993197","XH808A416121601150","411.7","575.27","1063.67","1691.2","17.27","23.9","24.63","49.93","2017/7/19 5:00:00","","","","12650.4","1","1131.53","541.13","156.03","24.33","0","0","0","0","0","AAASkgAAHAAJCngAAS"
"2868","26997358","XH808A416121601150","417.27","564.63","1088.3","1603.57","18.63","25.47","24","53.53","2017/7/19 6:00:00","","","","12646.47","1","1330.13","618.5","163.83","25.2","0","0","0","0","0","AAASkgAAHAAJDQPAAF"
"2869","27001518","XH808A416121601150","423.73","548","1119.77","1549.43","19.5","25.63","23.6","54.33","2017/7/19 7:00:00","","","","12720.2","1","1284.2","598.27","156.4","20.57","0","0","0","0","0","AAASkgAAHAAJCkuAAE"
"2870","27005679","XH808A416121601150","447.33","613.03","1141.17","1717.2","24.87","36.17","25.43","50.37","2017/7/19 8:00:00","","","","13402.47","1","1531.27","752.63","220.83","35.87","0","0","0","0","0","AAASkgAAHAAJDbQAAM"
"2871","27009837","XH808A416121601150","450.6","887.93","1133.33","2353.13","29.57","40.63","28.97","44.77","2017/7/19 9:00:00","","","","13556.33","1","1998.07","941.4","238.77","32.9","0","0","0","0","0","AAASkgAAHAAJDvtAAK"
"2872","27013994","XH808A416121601150","458","1745.97","566.7","3904.2","42.03","55","32.2","39.87","2017/7/19 10:00:00","","","","13107.23","1","3026.1","1352.73","294.23","31.27","0","0","0","0","0","AAASkgAAHAAJC3tAAn"
"2873","27018159","XH808A416121601150","454.9","1888.83","461.27","4292.63","38.9","49.43","33.57","37.37","2017/7/19 11:00:00","","","","13039","1","2955.27","1289.67","258.43","21.73","0","0","0","0","0","AAASkgAAHAAJDJOAAu"
"2874","27022322","XH808A416121601150","435.3","1411","676.67","3643.93","18.23","23.3","33.57","36.3","2017/7/19 12:00:00","","","","13051.77","1","1347.6","592.53","128.27","12.53","0","0","0","0","0","AAASkgAAHAAJCt9AAk"
"2875","27026501","XH808A416121601150","423.27","1232.73","781.9","3521.7","14.6","19.3","34.53","33.7","2017/7/19 13:00:00","","","","13035.47","1","1074.17","473.1","112.5","12.67","0","0","0","0","0","AAASkgAAHAAJC2PAAh"
"2876","27030681","XH808A416121601150","414.13","1259.03","813.4","3819.17","13.13","17.53","36.83","27.3","2017/7/19 14:00:00","","","","12988.93","1","949.9","413.87","95.47","10.37","0","0","0","0","0","AAASkgAAHAAJDBWAAN"
"2877","27034864","XH808A416121601150","399","1166.93","845.07","3939","11.8","15.7","38.5","23.6","2017/7/19 15:00:00","","","","12997.27","1","893.67","384.87","88.63","8.97","0","0","0","0","0","AAASkgAAHAAJD0sAAF"
"2878","27039046","XH808A416121601150","382.67","1096.63","853.3","3952.73","11.67","17.53","39.13","23.1","2017/7/19 16:00:00","","","","13015.1","1","856.53","362.37","81.1","9.4","0","0","0","0","0","AAASkgAAHAAJEKqAAq"
"2879","27043225","XH808A416121601150","374.53","1004.6","909.23","4033.63","13.83","19.3","40.07","21.67","2017/7/19 17:00:00","","","","12984.4","1","908.27","405.57","100.07","11.27","0","0","0","0","0","AAASkgAAHAAJCsBAAA"
"2880","27047405","XH808A416121601150","366.1","980.63","941.53","3864.53","11.77","16.8","38.93","21.17","2017/7/19 18:00:00","","","","12979.67","1","845.33","368.33","90.33","12.27","0","0","0","0","0","AAASkgAAHAAJDuIAAG"
"2881","27051585","XH808A416121601150","377.37","900.87","1181.67","3568.87","11.9","16.87","37.33","22.33","2017/7/19 19:00:00","","","","13025.1","1","836.47","366.97","92.17","11.9","0","0","0","0","0","AAASkgAAHAAJDIUAAk"
"2882","27055756","XH808A416121601150","386.86","895.76","1290.55","3307.34","12.69","17.76","35.72","23.14","2017/7/19 20:00:00","","","","12926.59","1","883","401.45","105.14","13.79","0","0","0","0","0","AAASkgAAHAAJENbAAE"
"2883","27059938","XH808A416121601150","391.67","819.6","1309.9","3069.5","14.97","22.27","34.83","23.87","2017/7/19 21:00:00","","","","12846.77","1","928.7","438.33","126.6","18.9","0","0","0","0","0","AAASkgAAHAAJD8LAAZ"
"2884","27064103","XH808A416121601150","402.37","691.5","1365.13","2697.6","20.3","31.8","33.73","27.43","2017/7/19 22:00:00","","","","12809.13","1","1186.63","594.47","185.67","33.93","0","0","0","0","0","AAASkgAAHAAJDEdAA3"
"2885","27067590","XH808A416121601150","382.87","693.93","1272.83","2539.6","64.87","107.97","31.87","33.07","2017/7/19 23:00:00","","","","12768.37","1","2591.3","1623.9","648.77","119.83","0","0","0","0","0","AAASkgAAHAAJC40AAo"
"2886","27072460","XH808A416121601150","389.47","683.2","1141.77","2421.2","79","130.43","30.7","36.23","2017/7/20","","","","12741.53","1","3124.3","1974.77","795.77","142.17","0","0","0","0","0","AAASkgAAHAAJC4HAAs"
"2887","27076638","XH808A416121601150","398.8","658.53","1111.23","2300.97","63.03","102.77","29.7","39.13","2017/7/20 1:00:00","","","","12720.53","1","2674.37","1637.77","626.27","114.53","0","0","0","0","0","AAASkgAAHAAJC3mAAu"
"2888","27080815","XH808A416121601150","405.83","764.4","1017.47","2350.33","48.6","74.77","28.63","40.93","2017/7/20 2:00:00","","","","12701.93","1","2147.2","1264.47","467.5","73.57","0","0","0","0","0","AAASkgAAHAAJC52AAA"
"2889","27084978","XH808A416121601150","409.77","794.8","985.7","2328.27","43.8","66.17","27.73","43.03","2017/7/20 3:00:00","","","","12682.07","1","2039.73","1178.3","415.23","65.53","0","0","0","0","0","AAASkgAAHAAJC3gAAv"
"2890","27089157","XH808A416121601150","411.87","744.2","1225.93","2144.9","34.57","50.2","27","44.93","2017/7/20 4:00:00","","","","12668.77","1","1687.77","938.7","326.23","49.6","0","0","0","0","0","AAASkgAAHAAJC3XAAt"
"2891","27093335","XH808A416121601150","414.63","767.83","1020.27","2122.53","26","38.1","26.07","46.27","2017/7/20 5:00:00","","","","12655.93","1","1375","741.93","247.9","38.67","0","0","0","0","0","AAASkgAAHAAJCyCAAv"
"2892","27097498","XH808A416121601150","407.6","726.2","1025.2","2053.53","26.53","38.97","26","46.9","2017/7/20 6:00:00","","","","12651.47","1","1431","761.73","252.77","40.23","0","0","0","0","0","AAASkgAAHAAJCwEAAE"
"2893","27101677","XH808A416121601150","414.17","761.07","1001.9","2091.6","19.3","26.43","26","48.07","2017/7/20 7:00:00","","","","12732.8","1","1135.27","566.67","177.97","26.17","0","0","0","0","0","AAASkgAAHAAJCwaAAA"
"2894","27105839","XH808A416121601150","419.07","779.83","1003.97","2136.53","18.4","25.43","26.3","47.37","2017/7/20 8:00:00","","","","13282.97","1","1130.97","570.73","174.87","26.1","0","0","0","0","0","AAASkgAAHAAJC1dAAB"
"2895","27110020","XH808A416121601150","416.23","801.4","974.2","2201.83","17.37","23.57","27","47.17","2017/7/20 9:00:00","","","","13623.03","1","1052.23","515.13","157.47","22.47","0","0","0","0","0","AAASkgAAHAAJCqFAA7"
"2896","27114201","XH808A416121601150","415.9","819.17","980.83","2258.47","17.3","23.83","27.47","46.2","2017/7/20 10:00:00","","","","13274.4","1","1017","506.63","155.07","22.5","0","0","0","0","0","AAASkgAAHAAJDxRAA7"
"2897","27118376","XH808A416121601150","413.93","843.67","962.27","2360.1","17.73","24.53","28.27","43.9","2017/7/20 11:00:00","","","","13242.7","1","1047.2","523.4","156.43","21.47","0","0","0","0","0","AAASkgAAHAAJCpJAA5"
"2898","27122557","XH808A416121601150","415.03","938.7","912.8","2598.87","15.47","21.83","29.73","40.97","2017/7/20 12:00:00","","","","13184.13","1","952.63","465.57","139.9","19.93","0","0","0","0","0","AAASkgAAHAAJCoNAAt"
"2899","27126737","XH808A416121601150","412.77","1009.27","885.93","2858","18.3","25.97","31.57","37.87","2017/7/20 13:00:00","","","","13134.07","1","1100.43","548.6","164.53","23","0","0","0","0","0","AAASkgAAHAAJCibAAZ"
"2900","27130915","XH808A416121601150","413.03","1025.4","873.23","3062.2","20.93","30.03","33.17","35.1","2017/7/20 14:00:00","","","","13081.27","1","1209.27","604.77","180.87","24.33","0","0","0","0","0","AAASkgAAHAAJD0XAA9"
"2901","27135095","XH808A416121601150","407.1","951","896.6","3146.9","19.73","28.67","34.5","33","2017/7/20 15:00:00","","","","13097.83","1","1190.77","590.57","170.8","22.53","0","0","0","0","0","AAASkgAAHAAJD6VAAc"
"2902","27139273","XH808A416121601150","400.93","940.87","890.47","3282.07","22.97","33.27","35.5","31.37","2017/7/20 16:00:00","","","","13077.6","1","1310.6","655.1","193.9","26.23","0","0","0","0","0","AAASkgAAHAAJDyeAAm"
"2903","27143434","XH808A416121601150","398.17","953.7","890.23","3357.03","19.6","29.17","35.87","30.47","2017/7/20 17:00:00","","","","13044.3","1","1187.07","574.77","165.57","24.6","0","0","0","0","0","AAASkgAAHAAJCrYAAh"
"2904","27147594","XH808A416121601150","396.73","924.93","921.07","3307.4","17.5","24.8","35.6","30.33","2017/7/20 18:00:00","","","","13040.9","1","1057.33","508.77","145.77","19","0","0","0","0","0","AAASkgAAIAAGd2cAAA"
"2905","27151776","XH808A416121601150","398.27","876.93","979.73","3149.43","15.87","22.2","34.57","32.53","2017/7/20 19:00:00","","","","13084.4","1","1033.4","488.77","137.03","18.17","0","0","0","0","0","AAASkgAAIAAGdZcAAd"
"2906","27153762","XH808A416121601150","410.5","920.8","1041.03","3076.9","17.17","24.23","33.43","33.53","2017/7/20 20:00:00","","","","13006.23","1","1111.03","534","151.2","20.53","0","0","0","0","0","AAASkgAAIAAGeonABD"
"2907","27160113","XH808A416121601150","437.07","930.17","1176.4","2934.77","19.1","27.17","32.33","34.13","2017/7/20 21:00:00","","","","12850.1","1","1211.2","575.67","158.53","21.4","0","0","0","0","0","AAASkgAAIAAGephAAV"
"2908","27164274","XH808A416121601150","441.2","877.7","1415.13","2746.1","15.77","21.43","31.83","34.57","2017/7/20 22:00:00","","","","12813.87","1","1049.83","481.57","132.27","16.97","0","0","0","0","0","AAASkgAAIAAGc5yAAX"
"2909","27167114","XH808A416121601150","401","703.6","1212.8","2389.2","11.6","16.73","30.43","33.4","2017/7/20 23:00:00","","","","12781.03","1","688.4","339.07","110.47","16.63","0","0","0","0","0","AAASkgAAIAAGdUfAAR"
"2910","27173077","XH808A416121601150","419.2","722.93","1087.5","2275.07","14.83","22.03","29.13","39.87","2017/7/21","","","","12754.9","1","879.4","435.4","135.3","23","0","0","0","0","0","AAASkgAAIAAGdgWAAs"
"2911","27177239","XH808A416121601150","435.96","735.37","1078.48","2171.85","24.04","36.67","28.11","41.33","2017/7/21 1:00:00","","","","12734.89","1","1340.41","702.44","234.67","39.11","0","0","0","0","0","AAASkgAAIAAGdckABB"
"2912","27181396","XH808A416121601150","411.7","656.17","1166.6","2049.13","24.67","37.57","28","40.13","2017/7/21 2:00:00","","","","12720.77","1","1332.73","723.77","246.23","41.13","0","0","0","0","0","AAASkgAAIAAGeQhAAh"
"2913","27185558","XH808A416121601150","408.4","613.5","1152.57","1932.5","18.53","27.3","27.27","43.37","2017/7/21 3:00:00","","","","12705.07","1","1044.93","539.87","177.17","28.13","0","0","0","0","0","AAASkgAAIAAGeekAAX"
"2914","27189712","XH808A416121601150","409.7","617.67","1106.87","1868.6","18.87","28.23","26.6","44.93","2017/7/21 4:00:00","","","","12684.43","1","1026.8","533.13","174.73","29.8","0","0","0","0","0","AAASkgAAIAAGeAgAAZ"
"2915","27193875","XH808A416121601150","403.97","593.4","1095.83","1760.43","17.27","26.73","25.73","48.63","2017/7/21 5:00:00","","","","12673.3","1","1007.53","531.43","181.03","34.97","0","0","0","0","0","AAASkgAAIAAGdAkAAX"
"2916","27198035","XH808A416121601150","407.13","573.57","1085.87","1682.1","18.6","28.23","25","50.47","2017/7/21 6:00:00","","","","12658.17","1","1065.37","547","183.33","31.73","0","0","0","0","0","AAASkgAAIAAGdaoAA+"
"2917","27202189","XH808A416121601150","416.23","567.1","1090.93","1609.17","16.4","24.1","24.1","52.1","2017/7/21 7:00:00","","","","12716.47","1","982.33","490.83","160.23","27.43","0","0","0","0","0","AAASkgAAIAAGdOnAAN"
"2918","27206356","XH808A416121601150","425.23","588.07","1130.9","1677.33","21.37","33.23","25.6","50.63","2017/7/21 8:00:00","","","","13428.5","1","1208.43","631.8","212.6","40.27","0","0","0","0","0","AAASkgAAIAAGecoAAS"
"2919","27210519","XH808A416121601150","426.3","757.63","1192.7","2187.4","17.27","25.23","29.23","41.37","2017/7/21 9:00:00","","","","13477.07","1","1082.47","536.03","161.73","25.77","0","0","0","0","0","AAASkgAAIAAGd7gAAk"
"2920","27214676","XH808A416121601150","421.3","831.97","1060.93","2365.53","14.77","19.37","29.67","42.6","2017/7/21 10:00:00","","","","13174.27","1","1025.23","467.13","119.33","14.93","0","0","0","0","0","AAASkgAAIAAGd5kAAr"
"2921","27218830","XH808A416121601150","422.83","965.43","1005.4","2687.87","16.07","21.87","31.17","38.3","2017/7/21 11:00:00","","","","13127.2","1","1135.6","525.2","135.87","16.83","0","0","0","0","0","AAASkgAAIAAGeutAAr"
"2922","27222986","XH808A416121601150","419.7","1056.73","967.8","3007.93","13.73","18.13","33","35.03","2017/7/21 12:00:00","","","","13052.07","1","976.87","438.07","109.03","12.43","0","0","0","0","0","AAASkgAAIAAGd3oAA2"
"2923","27227141","XH808A416121601150","415.97","1079.9","883.4","3244.77","14.43","19.27","34.6","32.07","2017/7/21 13:00:00","","","","13011.7","1","1037.8","459.8","111.73","12.13","0","0","0","0","0","AAASkgAAIAAGdYsAAz"
"2924","27231312","XH808A416121601150","407.7","1091.23","787.13","3324.17","13.3","16.2","34.83","33.57","2017/7/21 14:00:00","","","","13051","1","1075.03","441.3","91.7","8.57","0","0","0","0","0","AAASkgAAIAAGd1sAA7"
"2925","27235467","XH808A416121601150","400.63","1111.23","781.2","3481.53","15.3","20.4","35.8","32.73","2017/7/21 15:00:00","","","","13054.1","1","1129.7","492.4","114.43","13.27","0","0","0","0","0","AAASkgAAIAAGdhGAAe"
"2926","27239632","XH808A416121601150","398.63","1043.8","849.9","3561.8","12.5","16.47","36.8","29.7","2017/7/21 16:00:00","","","","13047.27","1","960.93","404.67","89.23","10.43","0","0","0","0","0","AAASkgAAIAAGdzwAA4"
